t,q0,q1,q2,qd0,qd1,qd2,q_cmd0,q_cmd1,q_cmd2,tau0,tau1,tau2,tauIq0,tauIq1,tauIq2,foot_x,foot_y,foot_z,tgt_x,tgt_y,tgt_z,r_xy,L_m,yaw,ls_y,rs_x,rs_y,lag_rad,frozen,f_press_N,chassis,w0,w1,w2
284.2867,0.725526,-1.028499,0.769396,0.120880,-0.098900,0.648350,0.724019,-1.046046,0.768651,-0.030131,-0.350952,-0.014892,-0.021978,-0.339438,-0.002442,-0.257785,-0.139784,0.215725,-0.258499,-0.140114,0.212603,0.293245,0.364047,2.821171,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.2968,0.725144,-1.028499,0.769014,-0.384617,-0.032967,0.164837,0.724019,-1.046046,0.768651,-0.022502,-0.350952,-0.007262,-0.036630,-0.354091,-0.031746,-0.257737,-0.139759,0.215754,-0.258499,-0.140114,0.212603,0.293191,0.364020,2.821163,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.3067,0.725144,-1.028499,0.769014,-0.142857,0.120880,0.054947,0.724019,-1.046046,0.768651,-0.022502,-0.350952,-0.007262,-0.041514,-0.398046,-0.046398,-0.257737,-0.139759,0.215754,-0.258499,-0.140114,0.212603,0.293191,0.364020,2.821145,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.3169,0.725526,-1.028499,0.769014,0.186813,-0.164837,-0.010990,0.724019,-1.046046,0.768651,-0.030131,-0.350952,-0.007262,-0.046398,-0.319902,-0.036630,-0.257727,-0.139831,0.215741,-0.258499,-0.140114,0.212603,0.293217,0.364033,2.821120,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.3273,0.725144,-1.028499,0.769014,-0.142857,0.032967,0.076923,0.724019,-1.046046,0.768651,-0.022502,-0.350952,-0.007262,-0.036630,-0.388278,-0.017094,-0.257737,-0.139759,0.215754,-0.258499,-0.140114,0.212603,0.293191,0.364020,2.821092,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.3372,0.725526,-1.028499,0.768633,0.274727,0.054947,-0.208790,0.724019,-1.046046,0.768651,-0.030131,-0.350952,0.000367,-0.056166,-0.358974,-0.017094,-0.257670,-0.139877,0.215757,-0.258499,-0.140114,0.212603,0.293188,0.364019,2.821060,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.3471,0.725526,-1.028499,0.769014,-0.010990,-0.186813,0.054947,0.724019,-1.046046,0.768651,-0.030131,-0.350952,-0.007262,-0.051282,-0.373627,0.012210,-0.257727,-0.139831,0.215741,-0.258499,-0.140114,0.212603,0.293217,0.364033,2.821040,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.3570,0.725526,-1.028499,0.769014,-0.164837,-0.164837,0.076923,0.724019,-1.046046,0.768651,-0.030131,-0.350952,-0.007262,-0.065934,-0.349206,0.002442,-0.257727,-0.139831,0.215741,-0.258499,-0.140114,0.212603,0.293217,0.364033,2.821024,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.3672,0.725144,-1.028499,0.769014,-0.538460,0.098900,0.032967,0.724019,-1.046046,0.768651,-0.022502,-0.350952,-0.007262,-0.075702,-0.344322,-0.007326,-0.257737,-0.139759,0.215754,-0.258499,-0.140114,0.212603,0.293191,0.364020,2.821011,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.3776,0.725526,-1.028499,0.769014,-0.186813,-0.164837,-0.010990,0.724019,-1.046046,0.768651,-0.030131,-0.350952,-0.007262,-0.065934,-0.412699,-0.007326,-0.257727,-0.139831,0.215741,-0.258499,-0.140114,0.212603,0.293217,0.364033,2.821004,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.3880,0.725526,-1.028499,0.769014,0.076923,-0.142857,0.098900,0.724019,-1.046046,0.768651,-0.030131,-0.350952,-0.007262,-0.090354,-0.354091,0.007326,-0.257727,-0.139831,0.215741,-0.258499,-0.140114,0.212603,0.293217,0.364033,2.821001,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.3976,0.725526,-1.028499,0.769014,0.142857,0.098900,0.142857,0.724019,-1.046046,0.768651,-0.030131,-0.350952,-0.007262,-0.041514,-0.358974,-0.012210,-0.257727,-0.139831,0.215741,-0.258499,-0.140114,0.212603,0.293217,0.364033,2.821007,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.4083,0.725526,-1.028499,0.769014,-0.054947,-0.142857,0.010990,0.724019,-1.046046,0.768651,-0.030131,-0.350952,-0.007262,-0.085470,-0.373627,-0.017094,-0.257727,-0.139831,0.215741,-0.258499,-0.140114,0.212603,0.293217,0.364033,2.821011,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.4189,0.725526,-1.028499,0.769014,-0.120880,-0.032967,-0.384617,0.724019,-1.046046,0.768651,-0.030131,-0.350952,-0.007262,-0.061050,-0.363858,-0.036630,-0.257727,-0.139831,0.215741,-0.258499,-0.140114,0.212603,0.293217,0.364033,2.821008,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.4287,0.725144,-1.028499,0.769014,-0.252747,0.164837,0.032967,0.724019,-1.046046,0.768651,-0.022502,-0.350952,-0.007262,-0.012210,-0.354091,0.002442,-0.257737,-0.139759,0.215754,-0.258499,-0.140114,0.212603,0.293191,0.364020,2.821011,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.4380,0.725526,-1.028117,0.769014,0.252747,0.208790,0.340660,0.724019,-1.046046,0.768651,-0.030131,-0.358582,-0.007262,-0.041514,-0.368742,-0.017094,-0.257710,-0.139819,0.215811,-0.258499,-0.140114,0.212603,0.293196,0.364058,2.821012,0.000,0.000,0.000,0.017929,0,0.000,1,0.0000,0.0000,0.0000
284.4482,0.725526,-1.028117,0.769014,0.076923,0.208790,0.274727,0.724019,-1.046046,0.768651,-0.030131,-0.358582,-0.007262,-0.036630,-0.383394,-0.021978,-0.257710,-0.139819,0.215811,-0.258499,-0.140114,0.212603,0.293196,0.364058,2.820996,0.000,0.000,0.000,0.017929,0,0.000,1,0.0000,0.0000,0.0000
284.4582,0.725526,-1.028499,0.768633,0.076923,0.032967,-0.252747,0.724019,-1.046046,0.768651,-0.030131,-0.350952,0.000367,-0.051282,-0.358974,0.002442,-0.257670,-0.139877,0.215757,-0.258499,-0.140114,0.212603,0.293188,0.364019,2.820986,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.4683,0.725526,-1.028117,0.769014,-0.076923,0.142857,0.054947,0.724019,-1.046046,0.768651,-0.030131,-0.358582,-0.007262,-0.070818,-0.354091,0.012210,-0.257710,-0.139819,0.215811,-0.258499,-0.140114,0.212603,0.293196,0.364058,2.820961,0.000,0.000,0.000,0.017929,0,0.000,1,0.0000,0.0000,0.0000
284.4789,0.725144,-1.028499,0.769014,-0.164837,0.208790,0.032967,0.724019,-1.046046,0.768651,-0.022502,-0.350952,-0.007262,-0.051282,-0.339438,-0.007326,-0.257737,-0.139759,0.215754,-0.258499,-0.140114,0.212603,0.293191,0.364020,2.820933,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.4887,0.725526,-1.028499,0.768633,0.230770,-0.120880,-0.472527,0.724019,-1.046046,0.768651,-0.030131,-0.350952,0.000367,-0.046398,-0.363858,-0.051282,-0.257670,-0.139877,0.215757,-0.258499,-0.140114,0.212603,0.293188,0.364019,2.820910,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.4984,0.725526,-1.028499,0.769014,0.098900,-0.010990,-0.120880,0.724019,-1.046046,0.768651,-0.030131,-0.350952,-0.007262,-0.061050,-0.373627,0.002442,-0.257727,-0.139831,0.215741,-0.258499,-0.140114,0.212603,0.293217,0.364033,2.820878,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.5086,0.725526,-1.028499,0.769014,0.032967,-0.296703,0.098900,0.724019,-1.046046,0.768651,-0.030131,-0.350952,-0.007262,-0.056166,-0.363858,-0.012210,-0.257727,-0.139831,0.215741,-0.258499,-0.140114,0.212603,0.293217,0.364033,2.820858,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.5190,0.725526,-1.028499,0.769014,0.142857,-0.318680,-0.076923,0.724019,-1.046046,0.768651,-0.030131,-0.350952,-0.007262,-0.017094,-0.383394,0.017094,-0.257727,-0.139831,0.215741,-0.258499,-0.140114,0.212603,0.293217,0.364033,2.820845,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.5287,0.725144,-1.028499,0.769014,-0.054947,-0.296703,-0.098900,0.724019,-1.046046,0.768651,-0.022502,-0.350952,-0.007262,-0.051282,-0.358974,-0.026862,-0.257737,-0.139759,0.215754,-0.258499,-0.140114,0.212603,0.293191,0.364020,2.820828,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.5391,0.725144,-1.028499,0.769014,-0.142857,-0.142857,-0.164837,0.724019,-1.046046,0.768651,-0.022502,-0.350952,-0.007262,-0.036630,-0.354091,-0.026862,-0.257737,-0.139759,0.215754,-0.258499,-0.140114,0.212603,0.293191,0.364020,2.820828,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.5490,0.725526,-1.028499,0.769396,-0.010990,-0.098900,0.164837,0.724019,-1.046046,0.768651,-0.030131,-0.350952,-0.014892,-0.061050,-0.363858,-0.036630,-0.257785,-0.139784,0.215725,-0.258499,-0.140114,0.212603,0.293245,0.364047,2.820828,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.5594,0.725526,-1.028499,0.769014,0.318680,-0.274727,-0.032967,0.724019,-1.046046,0.768651,-0.030131,-0.350952,-0.007262,-0.051282,-0.363858,-0.041514,-0.257727,-0.139831,0.215741,-0.258499,-0.140114,0.212603,0.293217,0.364033,2.820827,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.5694,0.725144,-1.028499,0.769396,-0.142857,-0.362637,0.472527,0.724019,-1.046046,0.768651,-0.022502,-0.350952,-0.014892,-0.031746,-0.363858,0.007326,-0.257795,-0.139712,0.215738,-0.258499,-0.140114,0.212603,0.293219,0.364034,2.820819,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.5801,0.725144,-1.028117,0.769014,-0.076923,0.098900,-0.010990,0.724019,-1.046046,0.768651,-0.022502,-0.358582,-0.007262,-0.026862,-0.378510,0.007326,-0.257720,-0.139747,0.215824,-0.258499,-0.140114,0.212603,0.293170,0.364045,2.820812,0.000,0.000,0.000,0.017929,0,0.000,1,0.0000,0.0000,0.0000
284.5899,0.725526,-1.028117,0.769014,0.296703,0.340660,0.142857,0.724019,-1.046046,0.768651,-0.030131,-0.358582,-0.007262,-0.031746,-0.383394,-0.026862,-0.257710,-0.139819,0.215811,-0.258499,-0.140114,0.212603,0.293196,0.364058,2.820796,0.000,0.000,0.000,0.017929,0,0.000,1,0.0000,0.0000,0.0000
284.5997,0.725526,-1.028117,0.769014,-0.010990,0.164837,0.186813,0.724019,-1.046046,0.768651,-0.030131,-0.358582,-0.007262,-0.061050,-0.368742,0.002442,-0.257710,-0.139819,0.215811,-0.258499,-0.140114,0.212603,0.293196,0.364058,2.820786,0.000,0.000,0.000,0.017929,0,0.000,1,0.0000,0.0000,0.0000
284.6099,0.725144,-1.028117,0.769014,-0.362637,0.142857,0.274727,0.724019,-1.046046,0.768651,-0.022502,-0.358582,-0.007262,-0.031746,-0.373627,-0.002442,-0.257720,-0.139747,0.215824,-0.258499,-0.140114,0.212603,0.293170,0.364045,2.820755,0.000,0.000,0.000,0.017929,0,0.000,1,0.0000,0.0000,0.0000
284.6202,0.725526,-1.028117,0.769014,0.098900,0.032967,-0.010990,0.724019,-1.046046,0.768651,-0.030131,-0.358582,-0.007262,-0.051282,-0.363858,-0.061050,-0.257710,-0.139819,0.215811,-0.258499,-0.140114,0.212603,0.293196,0.364058,2.820739,0.000,0.000,0.000,0.017929,0,0.000,1,0.0000,0.0000,0.0000
284.6297,0.725526,-1.028499,0.769014,0.120880,-0.186813,0.120880,0.724019,-1.046046,0.768651,-0.030131,-0.350952,-0.007262,-0.046398,-0.368742,-0.031746,-0.257727,-0.139831,0.215741,-0.258499,-0.140114,0.212603,0.293217,0.364033,2.820708,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.6401,0.725526,-1.028499,0.769014,0.076923,0.098900,0.362637,0.724019,-1.046046,0.768651,-0.030131,-0.350952,-0.007262,-0.051282,-0.354091,-0.002442,-0.257727,-0.139831,0.215741,-0.258499,-0.140114,0.212603,0.293217,0.364033,2.820687,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.6502,0.725526,-1.028117,0.769014,0.142857,0.208790,-0.054947,0.724019,-1.046046,0.768651,-0.030131,-0.358582,-0.007262,-0.061050,-0.427350,0.007326,-0.257710,-0.139819,0.215811,-0.258499,-0.140114,0.212603,0.293196,0.364058,2.820651,0.000,0.000,0.000,0.017929,0,0.000,1,0.0000,0.0000,0.0000
284.6604,0.725526,-1.028499,0.769014,0.186813,-0.230770,-0.032967,0.724019,-1.046046,0.768651,-0.030131,-0.350952,-0.007262,-0.061050,-0.383394,-0.012210,-0.257727,-0.139831,0.215741,-0.258499,-0.140114,0.212603,0.293217,0.364033,2.820638,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.6704,0.725144,-1.028117,0.769014,-0.252747,0.120880,0.142857,0.724019,-1.046046,0.768651,-0.022502,-0.358582,-0.007262,-0.051282,-0.363858,-0.017094,-0.257720,-0.139747,0.215824,-0.258499,-0.140114,0.212603,0.293170,0.364045,2.820616,0.000,0.000,0.000,0.017929,0,0.000,1,0.0000,0.0000,0.0000
284.6807,0.725144,-1.028499,0.769014,0.054947,-0.340660,0.230770,0.724019,-1.046046,0.768651,-0.022502,-0.350952,-0.007262,-0.036630,-0.363858,-0.017094,-0.257737,-0.139759,0.215754,-0.258499,-0.140114,0.212603,0.293191,0.364020,2.820602,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.6904,0.725526,-1.028499,0.769014,0.230770,-0.054947,0.384617,0.724019,-1.046046,0.768651,-0.030131,-0.350952,-0.007262,-0.041514,-0.349206,-0.012210,-0.257727,-0.139831,0.215741,-0.258499,-0.140114,0.212603,0.293217,0.364033,2.820586,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.7004,0.725526,-1.028499,0.769014,0.032967,0.164837,0.296703,0.724019,-1.046046,0.768651,-0.030131,-0.350952,-0.007262,-0.095238,-0.378510,0.002442,-0.257727,-0.139831,0.215741,-0.258499,-0.140114,0.212603,0.293217,0.364033,2.820580,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.7104,0.725526,-1.028499,0.769014,0.208790,0.010990,0.164837,0.724019,-1.046046,0.768651,-0.030131,-0.350952,-0.007262,-0.061050,-0.363858,-0.007326,-0.257727,-0.139831,0.215741,-0.258499,-0.140114,0.212603,0.293217,0.364033,2.820572,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.7201,0.725526,-1.028499,0.769014,0.098900,-0.076923,0.120880,0.724019,-1.046046,0.768651,-0.030131,-0.350952,-0.007262,-0.070818,-0.300366,-0.021978,-0.257727,-0.139831,0.215741,-0.258499,-0.140114,0.212603,0.293217,0.364033,2.820562,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.7304,0.725526,-1.028499,0.768633,0.340660,0.010990,-0.318680,0.724019,-1.046046,0.768651,-0.030131,-0.350952,0.000367,-0.075702,-0.373627,-0.051282,-0.257670,-0.139877,0.215757,-0.258499,-0.140114,0.212603,0.293188,0.364019,2.820555,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.7404,0.725144,-1.028499,0.769014,-0.164837,0.164837,0.120880,0.724019,-1.046046,0.768651,-0.022502,-0.350952,-0.007262,-0.080586,-0.319902,-0.002442,-0.257737,-0.139759,0.215754,-0.258499,-0.140114,0.212603,0.293191,0.364020,2.820537,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.7504,0.725144,-1.028499,0.769014,-0.120880,-0.076923,0.076923,0.724019,-1.046046,0.768651,-0.022502,-0.350952,-0.007262,-0.041514,-0.393163,0.002442,-0.257737,-0.139759,0.215754,-0.258499,-0.140114,0.212603,0.293191,0.364020,2.820520,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.7604,0.725144,-1.028499,0.769014,-0.032967,0.010990,0.120880,0.724019,-1.046046,0.768651,-0.022502,-0.350952,-0.007262,-0.026862,-0.373627,-0.051282,-0.257737,-0.139759,0.215754,-0.258499,-0.140114,0.212603,0.293191,0.364020,2.820502,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.7706,0.725144,-1.028880,0.769014,-0.054947,-0.318680,-0.032967,0.724019,-1.046046,0.768651,-0.022502,-0.343323,-0.007262,-0.031746,-0.349206,-0.046398,-0.257754,-0.139770,0.215684,-0.258499,-0.140114,0.212603,0.293212,0.363996,2.820480,0.000,0.000,0.000,0.017166,0,0.000,1,0.0000,0.0000,0.0000
284.7808,0.725144,-1.028499,0.769014,0.164837,0.164837,0.142857,0.724019,-1.046046,0.768651,-0.022502,-0.350952,-0.007262,-0.041514,-0.310134,-0.017094,-0.257737,-0.139759,0.215754,-0.258499,-0.140114,0.212603,0.293191,0.364020,2.820457,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.7908,0.725526,-1.028499,0.769014,0.142857,0.230770,-0.098900,0.724019,-1.046046,0.768651,-0.030131,-0.350952,-0.007262,-0.046398,-0.339438,-0.041514,-0.257727,-0.139831,0.215741,-0.258499,-0.140114,0.212603,0.293217,0.364033,2.820433,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.8012,0.725526,-1.028499,0.769014,0.098900,0.230770,0.120880,0.724019,-1.046046,0.768651,-0.030131,-0.350952,-0.007262,-0.056166,-0.339438,0.002442,-0.257727,-0.139831,0.215741,-0.258499,-0.140114,0.212603,0.293217,0.364033,2.820405,0.000,0.000,0.000,0.017548,0,0.000,1,0.0000,0.0000,0.0000
284.8110,0.725144,-1.028880,0.769014,0.076923,0.010990,-0.164837,0.724019,-1.046046,0.768651,-0.022502,-0.343323,-0.007262,-0.056166,-0.310134,-0.012210,-0.257754,-0.139770,0.215684,-0.258499,-0.140114,0.212603,0.293212,0.363996,2.820367,0.000,0.000,0.000,0.017166,0,0.000,1,0.0000,0.0000,0.0000
284.8215,0.725144,-1.028880,0.769014,0.230770,0.120880,0.032967,0.724019,-1.046046,0.768651,-0.022502,-0.343323,-0.007262,-0.021978,-0.339438,0.002442,-0.257754,-0.139770,0.215684,-0.258499,-0.140114,0.212603,0.293212,0.363996,2.820355,0.000,0.000,0.000,0.017166,0,0.000,1,0.0000,0.0000,0.0000
284.8310,0.725526,-1.028880,0.769014,0.186813,-0.230770,-0.076923,0.724019,-1.046046,0.768651,-0.030131,-0.343323,-0.007262,-0.070818,-0.324786,0.007326,-0.257745,-0.139842,0.215671,-0.258499,-0.140114,0.212603,0.293237,0.364009,2.820336,0.000,0.000,0.000,0.017166,0,0.000,1,0.0000,0.0000,0.0000
284.8412,0.725144,-1.028880,0.769014,0.120880,-0.274727,-0.098900,0.724019,-1.046046,0.768651,-0.022502,-0.343323,-0.007262,-0.075702,-0.295483,-0.012210,-0.257754,-0.139770,0.215684,-0.258499,-0.140114,0.212603,0.293212,0.363996,2.820319,0.000,0.000,0.000,0.017166,0,0.000,1,0.0000,0.0000,0.0000
284.8511,0.725144,-1.028880,0.769014,-0.142857,0.230770,-0.318680,0.724019,-1.046046,0.768651,-0.022502,-0.343323,-0.007262,-0.041514,-0.339438,-0.061050,-0.257754,-0.139770,0.215684,-0.258499,-0.140114,0.212603,0.293212,0.363996,2.820298,0.000,0.000,0.000,0.017166,0,0.000,1,0.0000,0.0000,0.0000
284.8614,0.725526,-1.028880,0.769014,0.098900,-0.164837,-0.120880,0.724019,-1.046046,0.768651,-0.030131,-0.343323,-0.007262,-0.061050,-0.378510,-0.061050,-0.257745,-0.139842,0.215671,-0.258499,-0.140114,0.212603,0.293237,0.364009,2.820275,0.000,0.000,0.000,0.017166,0,0.000,1,0.0000,0.0000,0.0000
284.8716,0.725144,-1.028880,0.769014,-0.186813,-0.186813,0.252747,0.724019,-1.046046,0.768651,-0.022502,-0.343323,-0.007262,-0.080586,-0.383394,-0.002442,-0.257754,-0.139770,0.215684,-0.258499,-0.140114,0.212603,0.293212,0.363996,2.820259,0.000,0.000,0.000,0.017166,0,0.000,1,0.0000,0.0000,0.0000
284.8818,0.725144,-1.028880,0.769014,-0.032967,-0.142857,-0.186813,0.724019,-1.046046,0.768651,-0.022502,-0.343323,-0.007262,-0.036630,-0.363858,-0.026862,-0.257754,-0.139770,0.215684,-0.258499,-0.140114,0.212603,0.293212,0.363996,2.820248,0.000,0.000,0.000,0.017166,0,0.000,1,0.0000,0.0000,0.0000
284.8916,0.725144,-1.028880,0.769014,-0.340660,0.318680,0.032967,0.724019,-1.046046,0.768651,-0.022502,-0.343323,-0.007262,-0.061050,-0.300366,-0.012210,-0.257754,-0.139770,0.215684,-0.258499,-0.140114,0.212603,0.293212,0.363996,2.820229,0.000,0.000,0.000,0.017166,0,0.000,1,0.0000,0.0000,0.0000
284.9017,0.725144,-1.028880,0.769014,0.054947,-0.054947,-0.164837,0.724019,-1.046046,0.768651,-0.022502,-0.343323,-0.007262,-0.031746,-0.407814,0.002442,-0.257754,-0.139770,0.215684,-0.258499,-0.140114,0.212603,0.293212,0.363996,2.820205,0.000,0.000,0.000,0.017166,0,0.000,1,0.0000,0.0000,0.0000
284.9119,0.725144,-1.028880,0.769014,-0.208790,0.340660,0.120880,0.724019,-1.046046,0.768651,-0.022502,-0.343323,-0.007262,-0.012210,-0.373627,-0.021978,-0.257754,-0.139770,0.215684,-0.258499,-0.140114,0.212603,0.293212,0.363996,2.820182,0.000,0.000,0.000,0.017166,0,0.000,1,0.0000,0.0000,0.0000
284.9222,0.725144,-1.028880,0.769014,-0.164837,0.098900,0.010990,0.724019,-1.046046,0.768651,-0.022502,-0.343323,-0.007262,-0.051282,-0.393163,-0.026862,-0.257754,-0.139770,0.215684,-0.258499,-0.140114,0.212603,0.293212,0.363996,2.820159,0.000,0.000,0.000,0.017166,0,0.000,1,0.0000,0.0000,0.0000
284.9319,0.725144,-1.028880,0.769014,-0.054947,-0.010990,-0.120880,0.724019,-1.046046,0.768651,-0.022502,-0.343323,-0.007262,-0.061050,-0.339438,-0.021978,-0.257754,-0.139770,0.215684,-0.258499,-0.140114,0.212603,0.293212,0.363996,2.820135,0.000,0.000,0.000,0.017166,0,0.000,1,0.0000,0.0000,0.0000
284.9422,0.725144,-1.029262,0.769014,-0.164837,0.076923,0.032967,0.724019,-1.046046,0.768651,-0.022502,-0.335693,-0.007262,-0.061050,-0.324786,-0.036630,-0.257772,-0.139782,0.215615,-0.258499,-0.140114,0.212603,0.293232,0.363971,2.820108,0.000,0.000,0.000,0.016785,0,0.000,1,0.0000,0.0000,0.0000
284.9520,0.725144,-1.028880,0.769396,-0.208790,-0.032967,0.186813,0.724019,-1.046046,0.768651,-0.022502,-0.343323,-0.014892,-0.031746,-0.412699,-0.021978,-0.257812,-0.139724,0.215669,-0.258499,-0.140114,0.212603,0.293240,0.364009,2.820086,0.000,0.000,0.000,0.017166,0,0.000,1,0.0000,0.0000,0.0000
284.9623,0.725144,-1.029262,0.769014,-0.098900,-0.208790,0.054947,0.724019,-1.046046,0.768651,-0.022502,-0.335693,-0.007262,-0.017094,-0.363858,-0.021978,-0.257772,-0.139782,0.215615,-0.258499,-0.140114,0.212603,0.293232,0.363971,2.820054,0.000,0.000,0.000,0.016785,0,0.000,1,0.0000,0.0000,0.0000
284.9722,0.725144,-1.028880,0.769014,-0.186813,0.274727,0.076923,0.724019,-1.046046,0.768651,-0.022502,-0.343323,-0.007262,-0.002442,-0.393163,-0.021978,-0.257754,-0.139770,0.215684,-0.258499,-0.140114,0.212603,0.293212,0.363996,2.820044,0.000,0.000,0.000,0.017166,0,0.000,1,0.0000,0.0000,0.0000
284.9823,0.725144,-1.029262,0.769014,0.098900,-0.362637,-0.164837,0.724019,-1.046046,0.768651,-0.022502,-0.335693,-0.007262,-0.026862,-0.417583,-0.036630,-0.257772,-0.139782,0.215615,-0.258499,-0.140114,0.212603,0.293232,0.363971,2.820029,0.000,0.000,0.000,0.016785,0,0.000,1,0.0000,0.0000,0.0000
284.9923,0.725144,-1.029262,0.769014,-0.230770,0.032967,-0.208790,0.724019,-1.046046,0.768651,-0.022502,-0.335693,-0.007262,-0.065934,-0.305250,-0.041514,-0.257772,-0.139782,0.215615,-0.258499,-0.140114,0.212603,0.293232,0.363971,2.820006,0.000,0.000,0.000,0.016785,0,0.000,1,0.0000,0.0000,0.0000
285.0024,0.725144,-1.029262,0.769396,-0.098900,-0.164837,0.186813,0.724019,-1.046046,0.768651,-0.022502,-0.335693,-0.014892,-0.061050,-0.393163,-0.012210,-0.257830,-0.139735,0.215599,-0.258499,-0.140114,0.212603,0.293261,0.363985,2.819994,0.000,0.000,0.000,0.016785,0,0.000,1,0.0000,0.0000,0.0000
285.0125,0.725144,-1.028880,0.769396,-0.054947,-0.054947,0.032967,0.724019,-1.046046,0.768651,-0.022502,-0.343323,-0.014892,-0.007326,-0.373627,-0.041514,-0.257812,-0.139724,0.215669,-0.258499,-0.140114,0.212603,0.293240,0.364009,2.819975,0.000,0.000,0.000,0.017166,0,0.000,1,0.0000,0.0000,0.0000
285.0224,0.725144,-1.028880,0.769396,0.252747,0.230770,0.120880,0.724019,-1.046046,0.768651,-0.022502,-0.343323,-0.014892,-0.046398,-0.329670,-0.017094,-0.257812,-0.139724,0.215669,-0.258499,-0.140114,0.212603,0.293240,0.364009,2.819949,0.000,0.000,0.000,0.017166,0,0.000,1,0.0000,0.0000,0.0000
285.0327,0.725144,-1.029262,0.769014,0.054947,0.076923,-0.186813,0.724019,-1.046046,0.768651,-0.022502,-0.335693,-0.007262,-0.051282,-0.319902,0.002442,-0.257772,-0.139782,0.215615,-0.258499,-0.140114,0.212603,0.293232,0.363971,2.819921,0.000,0.000,0.000,0.016785,0,0.000,1,0.0000,0.0000,0.0000
