t,q0,q1,q2,qd0,qd1,qd2,q_cmd0,q_cmd1,q_cmd2,tau0,tau1,tau2,tauIq0,tauIq1,tauIq2,foot_x,foot_y,foot_z,tgt_x,tgt_y,tgt_z,r_xy,L_m,yaw,ls_y,rs_x,rs_y,lag_rad,frozen,f_press_N
14.7439,0.451627,0.417675,0.473370,-0.098900,-0.142857,0.142857,0.444381,0.409624,0.463889,-0.144913,-0.161014,-0.189625,-0.046398,-0.139194,-0.085470,-0.012118,-0.001496,0.429606,-0.011729,-0.001891,0.427466,0.012210,0.429780,-3.046324,0.000,0.000,0.000,0.009320,0,0.000
14.7542,0.451245,0.417675,0.472607,0.032967,-0.054947,-0.098900,0.444253,0.409518,0.463744,-0.139847,-0.163142,-0.177263,-0.075702,-0.163614,-0.153846,-0.011950,-0.001497,0.429545,-0.011729,-0.001891,0.427466,0.012043,0.429714,-3.046278,0.000,0.000,0.000,0.008718,0,0.000
14.7643,0.450482,0.417293,0.472226,-0.186813,-0.098900,-0.010990,0.444071,0.409357,0.463583,-0.128234,-0.158738,-0.172869,-0.056166,-0.148962,-0.109890,-0.011948,-0.001400,0.429457,-0.011729,-0.001891,0.427466,0.012030,0.429625,-3.046246,0.000,0.000,0.000,0.008482,0,0.000
14.7747,0.450482,0.417293,0.471845,0.142857,0.032967,-0.230770,0.444034,0.409321,0.463528,-0.128962,-0.159449,-0.166332,-0.061050,-0.139194,-0.090354,-0.011864,-0.001449,0.429437,-0.011729,-0.001890,0.427466,0.011953,0.429603,-3.046231,0.000,0.000,0.000,0.008262,0,0.000
14.7850,0.449719,0.416912,0.471463,-0.076923,-0.164837,-0.120880,0.443853,0.409159,0.463365,-0.117326,-0.155053,-0.161952,-0.134310,-0.183150,-0.183150,-0.011863,-0.001353,0.429349,-0.011729,-0.001890,0.427466,0.011940,0.429515,-3.046237,0.000,0.000,0.000,0.007935,0,0.000
14.7950,0.449338,0.416912,0.471082,0.252747,0.010990,-0.032967,0.443763,0.409088,0.463274,-0.111501,-0.156482,-0.156147,-0.012210,-0.158731,-0.144078,-0.011779,-0.001305,0.429307,-0.011729,-0.001891,0.427466,0.011851,0.429471,-3.046260,0.000,0.000,0.000,0.007753,0,0.000
14.8051,0.448956,0.416912,0.471082,-0.098900,0.076923,0.186813,0.443709,0.409052,0.463237,-0.104941,-0.157204,-0.156885,-0.065934,-0.153846,-0.168498,-0.011779,-0.001209,0.429285,-0.011729,-0.001891,0.427466,0.011841,0.429449,-3.046310,0.000,0.000,0.000,0.007824,0,0.000
14.8150,0.448575,0.416912,0.470700,0.120880,-0.032967,0.208790,0.443619,0.408980,0.463146,-0.099109,-0.158634,-0.151083,-0.075702,-0.173382,-0.114774,-0.011695,-0.001162,0.429244,-0.011729,-0.001892,0.427466,0.011753,0.429405,-3.046343,0.000,0.000,0.000,0.007860,0,0.000
14.8251,0.448193,0.416912,0.470319,-0.164837,-0.054947,-0.296703,0.443530,0.408909,0.463054,-0.093271,-0.160067,-0.145286,-0.026862,-0.163614,-0.183150,-0.011611,-0.001114,0.429202,-0.011728,-0.001892,0.427466,0.011665,0.429361,-3.046386,0.000,0.000,0.000,0.007932,0,0.000
14.8350,0.447812,0.416912,0.470319,-0.054947,0.208790,0.098900,0.443476,0.408873,0.463018,-0.086727,-0.160783,-0.146013,-0.036630,-0.148962,-0.114774,-0.011611,-0.001018,0.429180,-0.011728,-0.001892,0.427466,0.011656,0.429339,-3.046410,0.000,0.000,0.000,0.008003,0,0.000
14.8457,0.447812,0.416912,0.470319,-0.010990,0.010990,-0.142857,0.443476,0.408873,0.463018,-0.086723,-0.160784,-0.146016,-0.070818,-0.168498,-0.192918,-0.011611,-0.001018,0.429180,-0.011728,-0.001893,0.427466,0.011656,0.429339,-3.046418,0.000,0.000,0.000,0.008039,0,0.000
14.8556,0.447812,0.416912,0.469937,0.296703,-0.120880,-0.054947,0.443440,0.408837,0.462963,-0.087442,-0.161497,-0.139484,-0.046398,-0.173382,-0.080586,-0.011528,-0.001067,0.429161,-0.011728,-0.001893,0.427466,0.011577,0.429317,-3.046416,0.000,0.000,0.000,0.008039,0,0.000
14.8660,0.447430,0.416912,0.469937,-0.252747,-0.120880,0.296703,0.443384,0.408802,0.462927,-0.080921,-0.162204,-0.140196,-0.070818,-0.163614,-0.070818,-0.011528,-0.000971,0.429139,-0.011728,-0.001892,0.427466,0.011568,0.429295,-3.046400,0.000,0.000,0.000,0.008075,0,0.000
14.8754,0.447049,0.416912,0.469937,-0.076923,-0.142857,-0.054947,0.443329,0.408766,0.462892,-0.074404,-0.162909,-0.140905,-0.056166,-0.178267,-0.197803,-0.011528,-0.000875,0.429117,-0.011728,-0.001892,0.427466,0.011561,0.429272,-3.046377,0.000,0.000,0.000,0.008110,0,0.000
14.8861,0.447049,0.416912,0.469937,0.098900,-0.032967,0.252747,0.443328,0.408767,0.462893,-0.074428,-0.162901,-0.140891,-0.031746,-0.202686,-0.075702,-0.011528,-0.000875,0.429117,-0.011729,-0.001892,0.427466,0.011561,0.429272,-3.046338,0.000,0.000,0.000,0.008145,0,0.000
14.8956,0.447049,0.416912,0.469937,0.032967,-0.230770,-0.032967,0.443327,0.408767,0.462893,-0.074446,-0.162894,-0.140879,-0.085470,-0.178267,-0.139194,-0.011528,-0.000875,0.429117,-0.011729,-0.001891,0.427466,0.011561,0.429272,-3.046307,0.000,0.000,0.000,0.008145,0,0.000
14.9060,0.447049,0.416912,0.469937,0.208790,-0.142857,0.120880,0.443325,0.408768,0.462894,-0.074472,-0.162885,-0.140863,-0.090354,-0.173382,-0.144078,-0.011528,-0.000875,0.429117,-0.011729,-0.001891,0.427466,0.011561,0.429272,-3.046263,0.000,0.000,0.000,0.008145,0,0.000
14.9158,0.447049,0.416912,0.469556,0.032967,0.010990,-0.098900,0.443289,0.408732,0.462840,-0.075206,-0.163592,-0.134321,-0.109890,-0.168498,-0.090354,-0.011444,-0.000923,0.429097,-0.011729,-0.001890,0.427466,0.011481,0.429250,-3.046236,0.000,0.000,0.000,0.008144,0,0.000
14.9262,0.446668,0.416912,0.469937,0.340660,-0.186813,0.120880,0.443268,0.408733,0.462859,-0.067981,-0.163581,-0.141556,-0.051282,-0.197803,-0.124542,-0.011528,-0.000779,0.429095,-0.011729,-0.001890,0.427466,0.011554,0.429250,-3.046196,0.000,0.000,0.000,0.008180,0,0.000
14.9359,0.446668,0.416912,0.469556,0.230770,-0.098900,0.032967,0.443232,0.408697,0.462805,-0.068711,-0.164289,-0.135016,-0.046398,-0.192918,-0.134310,-0.011444,-0.000827,0.429075,-0.011729,-0.001890,0.427466,0.011474,0.429228,-3.046176,0.000,0.000,0.000,0.008179,0,0.000
14.9465,0.446668,0.416912,0.469556,0.120880,0.142857,-0.186813,0.443232,0.408698,0.462805,-0.068712,-0.164289,-0.135016,-0.080586,-0.168498,-0.144078,-0.011444,-0.000827,0.429075,-0.011729,-0.001890,0.427466,0.011474,0.429228,-3.046175,0.000,0.000,0.000,0.008214,0,0.000
14.9563,0.446668,0.416530,0.469556,0.164837,-0.384617,-0.076923,0.443196,0.408643,0.462769,-0.069421,-0.157759,-0.135730,-0.090354,-0.197803,-0.124542,-0.011526,-0.000875,0.429050,-0.011729,-0.001890,0.427466,0.011559,0.429206,-3.046178,0.000,0.000,0.000,0.007833,0,0.000
14.9666,0.446286,0.416530,0.469556,0.032967,-0.296703,-0.186813,0.443141,0.408607,0.462733,-0.062894,-0.158469,-0.136445,-0.031746,-0.207570,-0.158731,-0.011526,-0.000779,0.429028,-0.011729,-0.001890,0.427466,0.011552,0.429184,-3.046171,0.000,0.000,0.000,0.007888,0,0.000
14.9766,0.446668,0.416912,0.469937,0.296703,-0.274727,0.802197,0.443268,0.408733,0.462860,-0.067998,-0.163576,-0.141546,-0.080586,-0.188034,-0.114774,-0.011528,-0.000779,0.429095,-0.011729,-0.001890,0.427466,0.011554,0.429250,-3.046170,0.000,0.000,0.000,0.008305,0,0.000
14.9867,0.446286,0.416912,0.469937,-0.120880,-0.010990,0.296703,0.443212,0.408698,0.462824,-0.061477,-0.164282,-0.142257,-0.095238,-0.168498,-0.134310,-0.011528,-0.000683,0.429073,-0.011729,-0.001889,0.427466,0.011548,0.429228,-3.046153,0.000,0.000,0.000,0.008179,0,0.000
14.9971,0.446286,0.416530,0.469556,0.164837,-0.076923,-0.142857,0.443140,0.408608,0.462734,-0.062918,-0.158460,-0.136430,-0.065934,-0.158731,-0.148962,-0.011526,-0.000779,0.429028,-0.011729,-0.001889,0.427466,0.011552,0.429184,-3.046132,0.000,0.000,0.000,0.007833,0,0.000
15.0067,0.446286,0.416912,0.469556,0.098900,-0.032967,0.186813,0.443175,0.408663,0.462770,-0.062224,-0.164985,-0.135707,-0.061050,-0.192918,-0.100122,-0.011444,-0.000731,0.429053,-0.011729,-0.001889,0.427466,0.011467,0.429206,-3.046104,0.000,0.000,0.000,0.008304,0,0.000
15.0171,0.446286,0.416912,0.469556,-0.098900,-0.186813,0.252747,0.443173,0.408663,0.462771,-0.062256,-0.164973,-0.135687,0.002442,-0.192918,-0.109890,-0.011444,-0.000731,0.429053,-0.011729,-0.001888,0.427466,0.011467,0.429206,-3.046051,0.000,0.000,0.000,0.008249,0,0.000
15.0269,0.446286,0.416912,0.469556,0.186813,0.010990,-0.032967,0.443172,0.408664,0.462772,-0.062283,-0.164963,-0.135670,-0.095238,-0.183150,-0.124542,-0.011444,-0.000731,0.429053,-0.011729,-0.001888,0.427466,0.011467,0.429206,-3.046005,0.000,0.000,0.000,0.008249,0,0.000
15.0368,0.446286,0.416912,0.469556,0.142857,0.318680,-0.054947,0.443171,0.408664,0.462773,-0.062309,-0.164953,-0.135654,-0.051282,-0.183150,-0.144078,-0.011444,-0.000731,0.429053,-0.011729,-0.001887,0.427466,0.011467,0.429206,-3.045962,0.000,0.000,0.000,0.008248,0,0.000
15.0472,0.446286,0.416912,0.469556,0.010990,0.076923,0.120880,0.443169,0.408665,0.462774,-0.062338,-0.164943,-0.135635,0.002442,-0.178267,-0.124542,-0.011444,-0.000731,0.429053,-0.011729,-0.001887,0.427466,0.011467,0.429206,-3.045911,0.000,0.000,0.000,0.008248,0,0.000
15.0577,0.446668,0.416912,0.469556,0.296703,0.274727,-0.186813,0.443223,0.408701,0.462811,-0.068890,-0.164225,-0.134904,-0.085470,-0.163614,-0.134310,-0.011444,-0.000827,0.429075,-0.011729,-0.001886,0.427466,0.011474,0.429228,-3.045877,0.000,0.000,0.000,0.008247,0,0.000
15.0676,0.446286,0.416530,0.469556,0.098900,-0.186813,-0.120880,0.443132,0.408611,0.462740,-0.063090,-0.158397,-0.136321,-0.119658,-0.148962,-0.105006,-0.011526,-0.000779,0.429028,-0.011729,-0.001886,0.427466,0.011552,0.429184,-3.045841,0.000,0.000,0.000,0.007830,0,0.000
15.0779,0.446286,0.416912,0.469556,0.318680,-0.120880,-0.098900,0.443166,0.408666,0.462776,-0.062395,-0.164922,-0.135599,-0.085470,-0.183150,-0.217339,-0.011444,-0.000731,0.429053,-0.011730,-0.001886,0.427466,0.011467,0.429206,-3.045815,0.000,0.000,0.000,0.008301,0,0.000
15.0873,0.446286,0.416912,0.469556,-0.230770,0.010990,0.010990,0.443166,0.408666,0.462776,-0.062408,-0.164917,-0.135591,-0.144078,-0.173382,-0.109890,-0.011444,-0.000731,0.429053,-0.011730,-0.001885,0.427466,0.011467,0.429206,-3.045794,0.000,0.000,0.000,0.008246,0,0.000
15.0979,0.446286,0.416912,0.469556,0.032967,0.098900,-0.230770,0.443166,0.408666,0.462776,-0.062405,-0.164918,-0.135592,-0.075702,-0.168498,-0.158731,-0.011444,-0.000731,0.429053,-0.011730,-0.001885,0.427466,0.011467,0.429206,-3.045799,0.000,0.000,0.000,0.008246,0,0.000
15.1073,0.446286,0.416912,0.469556,0.208790,0.274727,-0.274727,0.443166,0.408666,0.462776,-0.062400,-0.164920,-0.135595,-0.065934,-0.173382,-0.217339,-0.011444,-0.000731,0.429053,-0.011730,-0.001885,0.427466,0.011467,0.429206,-3.045807,0.000,0.000,0.000,0.008246,0,0.000
15.1176,0.446286,0.416912,0.469937,0.230770,0.164837,0.318680,0.443202,0.408701,0.462831,-0.061675,-0.164210,-0.142132,-0.056166,-0.153846,-0.144078,-0.011528,-0.000683,0.429073,-0.011730,-0.001886,0.427466,0.011548,0.429228,-3.045820,0.000,0.000,0.000,0.008246,0,0.000
15.1279,0.446286,0.416530,0.469556,-0.010990,-0.142857,-0.318680,0.443131,0.408611,0.462740,-0.063099,-0.158394,-0.136315,-0.046398,-0.173382,-0.144078,-0.011526,-0.000779,0.429028,-0.011730,-0.001886,0.427466,0.011552,0.429184,-3.045826,0.000,0.000,0.000,0.007829,0,0.000
15.1376,0.446286,0.416912,0.469556,0.098900,0.142857,0.032967,0.443167,0.408666,0.462776,-0.062389,-0.164925,-0.135603,-0.114774,-0.173382,-0.114774,-0.011444,-0.000731,0.429053,-0.011730,-0.001886,0.427466,0.011467,0.429206,-3.045826,0.000,0.000,0.000,0.008301,0,0.000
15.1479,0.446286,0.416530,0.469556,0.120880,-0.120880,0.186813,0.443131,0.408611,0.462740,-0.063104,-0.158392,-0.136312,-0.105006,-0.183150,-0.114774,-0.011526,-0.000779,0.429028,-0.011730,-0.001886,0.427466,0.011552,0.429184,-3.045818,0.000,0.000,0.000,0.007865,0,0.000
15.1590,0.445905,0.416912,0.469556,-0.164837,0.098900,-0.032967,0.443111,0.408631,0.462740,-0.055875,-0.165629,-0.136310,-0.075702,-0.173382,-0.124542,-0.011444,-0.000636,0.429031,-0.011730,-0.001885,0.427466,0.011462,0.429184,-3.045798,0.000,0.000,0.000,0.008301,0,0.000
15.1694,0.446286,0.416530,0.469556,0.362637,-0.098900,-0.252747,0.443129,0.408612,0.462741,-0.063146,-0.158377,-0.136286,-0.095238,-0.158731,-0.192918,-0.011526,-0.000779,0.429028,-0.011730,-0.001885,0.427466,0.011552,0.429184,-3.045749,0.000,0.000,0.000,0.007900,0,0.000
15.1803,0.446286,0.416530,0.469556,0.252747,-0.230770,0.208790,0.443127,0.408612,0.462742,-0.063172,-0.158368,-0.136269,-0.051282,-0.173382,-0.100122,-0.011526,-0.000779,0.429028,-0.011730,-0.001884,0.427466,0.011552,0.429184,-3.045704,0.000,0.000,0.000,0.007919,0,0.000
15.1907,0.446286,0.416912,0.469556,0.098900,-0.120880,0.208790,0.443161,0.408668,0.462779,-0.062508,-0.164881,-0.135527,-0.061050,-0.188034,-0.095238,-0.011444,-0.000731,0.429053,-0.011730,-0.001883,0.427466,0.011467,0.429206,-3.045624,0.000,0.000,0.000,0.008300,0,0.000
15.2006,0.445905,0.416912,0.469556,-0.318680,0.164837,-0.186813,0.443104,0.408633,0.462745,-0.056021,-0.165575,-0.136217,-0.070818,-0.173382,-0.139194,-0.011444,-0.000636,0.429031,-0.011730,-0.001882,0.427466,0.011462,0.429184,-3.045551,0.000,0.000,0.000,0.008244,0,0.000
15.2101,0.445905,0.416530,0.469937,-0.384617,-0.230770,0.428570,0.443102,0.408615,0.462765,-0.056050,-0.158319,-0.143439,-0.046398,-0.173382,-0.129426,-0.011610,-0.000634,0.429026,-0.011730,-0.001882,0.427466,0.011627,0.429184,-3.045491,0.000,0.000,0.000,0.007897,0,0.000
15.2195,0.445905,0.416530,0.469556,-0.362637,-0.274727,-0.384617,0.443065,0.408579,0.462711,-0.056794,-0.159022,-0.136890,-0.070818,-0.183150,-0.168498,-0.011526,-0.000683,0.429007,-0.011730,-0.001881,0.427466,0.011546,0.429162,-3.045446,0.000,0.000,0.000,0.007916,0,0.000
15.2296,0.446286,0.416912,0.469937,0.208790,0.164837,0.340660,0.443189,0.408706,0.462839,-0.061932,-0.164117,-0.141969,-0.134310,-0.183150,-0.119658,-0.011528,-0.000683,0.429073,-0.011730,-0.001880,0.427466,0.011548,0.429228,-3.045386,0.000,0.000,0.000,0.008333,0,0.000
15.2394,0.445905,0.416530,0.469174,-0.252747,-0.208790,-0.098900,0.443027,0.408545,0.462658,-0.057558,-0.159717,-0.130328,-0.046398,-0.168498,-0.061050,-0.011442,-0.000731,0.428987,-0.011730,-0.001880,0.427466,0.011466,0.429140,-3.045367,0.000,0.000,0.000,0.007824,0,0.000
15.2496,0.445905,0.416912,0.469556,-0.252747,-0.054947,-0.076923,0.443098,0.408635,0.462749,-0.056141,-0.165532,-0.136142,-0.041514,-0.173382,-0.153846,-0.011444,-0.000636,0.429031,-0.011730,-0.001880,0.427466,0.011462,0.429184,-3.045351,0.000,0.000,0.000,0.008367,0,0.000
15.2596,0.446286,0.416912,0.469174,0.164837,0.098900,-0.274727,0.443117,0.408635,0.462729,-0.063379,-0.165537,-0.128898,-0.109890,-0.197803,-0.114774,-0.011360,-0.000780,0.429033,-0.011730,-0.001880,0.427466,0.011387,0.429184,-3.045367,0.000,0.000,0.000,0.008277,0,0.000
15.2699,0.446286,0.416530,0.469174,0.076923,-0.318680,-0.098900,0.443082,0.408580,0.462693,-0.064075,-0.159012,-0.129620,-0.021978,-0.192918,-0.109890,-0.011442,-0.000827,0.429009,-0.011730,-0.001881,0.427466,0.011472,0.429162,-3.045390,0.000,0.000,0.000,0.007895,0,0.000
15.2801,0.445905,0.416912,0.469174,-0.296703,0.098900,-0.450550,0.443064,0.408599,0.462693,-0.056818,-0.166259,-0.129635,-0.065934,-0.183150,-0.173382,-0.011360,-0.000684,0.429011,-0.011730,-0.001881,0.427466,0.011381,0.429162,-3.045417,0.000,0.000,0.000,0.008332,0,0.000
15.2903,0.446286,0.416912,0.469174,-0.164837,0.362637,-0.428570,0.443120,0.408634,0.462728,-0.063323,-0.165558,-0.128935,-0.109890,-0.153846,-0.168498,-0.011360,-0.000780,0.429033,-0.011730,-0.001881,0.427466,0.011387,0.429184,-3.045462,0.000,0.000,0.000,0.008313,0,0.000
15.3003,0.446286,0.416530,0.469556,0.120880,-0.120880,0.318680,0.443121,0.408614,0.462746,-0.063299,-0.158321,-0.136189,-0.065934,-0.178267,-0.119658,-0.011526,-0.000779,0.429028,-0.011730,-0.001882,0.427466,0.011552,0.429184,-3.045489,0.000,0.000,0.000,0.007896,0,0.000
15.3105,0.446286,0.416912,0.469556,-0.032967,0.208790,-0.032967,0.443157,0.408669,0.462781,-0.062573,-0.164857,-0.135486,-0.080586,-0.163614,-0.207570,-0.011444,-0.000731,0.429053,-0.011730,-0.001882,0.427466,0.011467,0.429206,-3.045515,0.000,0.000,0.000,0.008298,0,0.000
15.3208,0.446286,0.416912,0.469556,-0.010990,0.098900,-0.120880,0.443158,0.408669,0.462781,-0.062569,-0.164858,-0.135488,-0.046398,-0.163614,-0.178267,-0.011444,-0.000731,0.429053,-0.011730,-0.001882,0.427466,0.011467,0.429206,-3.045521,0.000,0.000,0.000,0.008243,0,0.000
15.3306,0.446286,0.416912,0.469556,0.076923,-0.054947,0.098900,0.443157,0.408669,0.462782,-0.062575,-0.164856,-0.135485,-0.070818,-0.173382,-0.192918,-0.011444,-0.000731,0.429053,-0.011730,-0.001882,0.427466,0.011467,0.429206,-3.045512,0.000,0.000,0.000,0.008243,0,0.000
15.3410,0.446286,0.416912,0.469556,0.142857,0.142857,0.450550,0.443157,0.408669,0.462782,-0.062588,-0.164851,-0.135476,-0.100122,-0.183150,-0.085470,-0.011444,-0.000731,0.429053,-0.011730,-0.001882,0.427466,0.011467,0.429206,-3.045490,0.000,0.000,0.000,0.008243,0,0.000
15.3510,0.446286,0.416912,0.469174,-0.120880,-0.054947,-0.230770,0.443120,0.408634,0.462728,-0.063322,-0.165558,-0.128934,-0.070818,-0.178267,-0.217339,-0.011360,-0.000780,0.429033,-0.011730,-0.001881,0.427466,0.011387,0.429184,-3.045462,0.000,0.000,0.000,0.008243,0,0.000
15.3613,0.446286,0.416530,0.469174,-0.208790,-0.076923,-0.186813,0.443083,0.408580,0.462693,-0.064067,-0.159015,-0.129625,-0.075702,-0.173382,-0.148962,-0.011442,-0.000827,0.429009,-0.011730,-0.001881,0.427466,0.011472,0.429162,-3.045404,0.000,0.000,0.000,0.007896,0,0.000
15.3712,0.446286,0.416530,0.469174,0.098900,-0.142857,0.318680,0.443081,0.408580,0.462694,-0.064096,-0.159005,-0.129607,-0.085470,-0.192918,-0.124542,-0.011442,-0.000827,0.429009,-0.011730,-0.001880,0.427466,0.011472,0.429162,-3.045355,0.000,0.000,0.000,0.007951,0,0.000
15.3814,0.446286,0.416912,0.469174,0.032967,0.230770,-0.142857,0.443115,0.408636,0.462731,-0.063418,-0.165524,-0.128874,-0.051282,-0.183150,-0.139194,-0.011360,-0.000780,0.429033,-0.011731,-0.001879,0.427466,0.011387,0.429184,-3.045301,0.000,0.000,0.000,0.008332,0,0.000
15.3916,0.446286,0.416530,0.469174,-0.340660,-0.098900,-0.054947,0.443078,0.408581,0.462696,-0.064154,-0.158983,-0.129570,-0.085470,-0.178267,-0.197803,-0.011442,-0.000827,0.429009,-0.011731,-0.001879,0.427466,0.011472,0.429162,-3.045257,0.000,0.000,0.000,0.007895,0,0.000
15.4013,0.446286,0.416912,0.469174,0.054947,0.142857,0.010990,0.443113,0.408637,0.462732,-0.063468,-0.165505,-0.128842,-0.085470,-0.158731,-0.105006,-0.011360,-0.000780,0.429033,-0.011731,-0.001878,0.427466,0.011387,0.429184,-3.045217,0.000,0.000,0.000,0.008331,0,0.000
15.4115,0.446286,0.416530,0.469174,0.362637,-0.296703,-0.274727,0.443076,0.408582,0.462697,-0.064194,-0.158969,-0.129545,-0.036630,-0.207570,-0.153846,-0.011442,-0.000827,0.429009,-0.011731,-0.001878,0.427466,0.011472,0.429162,-3.045191,0.000,0.000,0.000,0.007894,0,0.000
15.4228,0.446286,0.416530,0.468793,0.164837,0.010990,-0.054947,0.443040,0.408547,0.462642,-0.064919,-0.159679,-0.123009,-0.070818,-0.163614,-0.080586,-0.011359,-0.000876,0.428989,-0.011731,-0.001878,0.427466,0.011392,0.429140,-3.045178,0.000,0.000,0.000,0.007948,0,0.000
15.4321,0.446286,0.416530,0.468793,0.032967,-0.164837,-0.032967,0.443040,0.408546,0.462642,-0.064912,-0.159682,-0.123014,-0.065934,-0.183150,-0.119658,-0.011359,-0.000876,0.428989,-0.011731,-0.001878,0.427466,0.011392,0.429140,-3.045190,0.000,0.000,0.000,0.007984,0,0.000
15.4419,0.446286,0.416530,0.468793,0.208790,-0.032967,-0.010990,0.443041,0.408546,0.462642,-0.064893,-0.159689,-0.123026,-0.095238,-0.168498,-0.090354,-0.011359,-0.000876,0.428989,-0.011731,-0.001879,0.427466,0.011392,0.429140,-3.045222,0.000,0.000,0.000,0.007984,0,0.000
15.4522,0.446286,0.416530,0.468793,-0.340660,-0.010990,-0.098900,0.443043,0.408546,0.462641,-0.064870,-0.159697,-0.123040,-0.109890,-0.163614,-0.114774,-0.011359,-0.000876,0.428989,-0.011731,-0.001879,0.427466,0.011392,0.429140,-3.045260,0.000,0.000,0.000,0.007984,0,0.000
15.4629,0.446286,0.416530,0.468793,0.098900,-0.054947,0.032967,0.443044,0.408545,0.462640,-0.064845,-0.159706,-0.123056,-0.085470,-0.183150,-0.124542,-0.011359,-0.000876,0.428989,-0.011731,-0.001879,0.427466,0.011392,0.429140,-3.045303,0.000,0.000,0.000,0.007985,0,0.000
15.4729,0.446286,0.416530,0.468793,-0.032967,-0.076923,-0.450550,0.443045,0.408545,0.462639,-0.064821,-0.159715,-0.123071,-0.095238,-0.158731,-0.202686,-0.011359,-0.000876,0.428989,-0.011730,-0.001880,0.427466,0.011392,0.429140,-3.045343,0.000,0.000,0.000,0.007985,0,0.000
15.4830,0.446286,0.416530,0.468793,0.076923,-0.142857,-0.428570,0.443046,0.408544,0.462638,-0.064797,-0.159724,-0.123086,-0.070818,-0.173382,-0.197803,-0.011359,-0.000876,0.428989,-0.011730,-0.001880,0.427466,0.011392,0.429140,-3.045383,0.000,0.000,0.000,0.007986,0,0.000
15.4936,0.446286,0.416912,0.468411,0.054947,0.670330,-0.230770,0.443047,0.408563,0.462619,-0.064791,-0.166972,-0.115850,-0.056166,-0.153846,-0.065934,-0.011193,-0.000877,0.428994,-0.011730,-0.001881,0.427466,0.011227,0.429140,-3.045406,0.000,0.000,0.000,0.008368,0,0.000
15.5032,0.446286,0.416530,0.468793,0.164837,0.076923,0.032967,0.443047,0.408544,0.462638,-0.064776,-0.159731,-0.123100,-0.061050,-0.163614,-0.148962,-0.011359,-0.000876,0.428989,-0.011730,-0.001881,0.427466,0.011392,0.429140,-3.045419,0.000,0.000,0.000,0.007967,0,0.000
15.5139,0.446286,0.416530,0.468793,-0.120880,0.032967,0.340660,0.443047,0.408544,0.462638,-0.064774,-0.159732,-0.123101,-0.090354,-0.163614,-0.119658,-0.011359,-0.000876,0.428989,-0.011730,-0.001881,0.427466,0.011392,0.429140,-3.045422,0.000,0.000,0.000,0.007987,0,0.000
15.5235,0.446286,0.416530,0.468793,-0.252747,-0.164837,0.274727,0.443047,0.408544,0.462638,-0.064779,-0.159730,-0.123098,-0.056166,-0.173382,-0.124542,-0.011359,-0.000876,0.428989,-0.011730,-0.001881,0.427466,0.011392,0.429140,-3.045414,0.000,0.000,0.000,0.007987,0,0.000
15.5343,0.446286,0.416530,0.468793,-0.142857,0.010990,0.142857,0.443046,0.408544,0.462638,-0.064795,-0.159724,-0.123088,-0.065934,-0.183150,-0.158731,-0.011359,-0.000876,0.428989,-0.011730,-0.001880,0.427466,0.011392,0.429140,-3.045387,0.000,0.000,0.000,0.007987,0,0.000
