t,s_m,pct,plane,q0,q1,q2,qd0,qd1,qd2,q_cmd0,q_cmd1,q_cmd2,tau0,tau1,tau2,tauIq0,tauIq1,tauIq2,foot_x,foot_y,foot_z,tgt_x,tgt_y,tgt_z,r_xy,L_m,lag_rad
119.5306,9.48560,78.19,MID,1.181771,0.649231,-0.307128,0.340660,0.626373,0.604397,1.219386,0.687689,-0.295545,0.752291,0.769165,0.231653,0.017094,-0.021978,-0.021978,0.154821,-0.238425,0.320460,0.157852,-0.243896,0.320000,0.284282,0.428381,0.038458
119.5407,9.48640,78.20,MID,1.187493,0.654953,-0.305602,0.472527,0.582417,0.252747,1.224370,0.693285,-0.293737,0.737537,0.766649,0.237305,0.109890,0.012210,-0.056166,0.155302,-0.239274,0.320351,0.158295,-0.244563,0.320000,0.285255,0.428947,0.038332
119.5508,9.48720,78.20,MID,1.192452,0.660293,-0.303695,0.494507,0.604397,0.164837,1.229363,0.698916,-0.291919,0.738209,0.772441,0.235526,0.080586,0.012210,-0.007326,0.155715,-0.239945,0.320376,0.158738,-0.245229,0.320000,0.286044,0.429490,0.038622
119.5609,9.48800,78.21,MID,1.196267,0.664871,-0.302169,0.340660,0.494507,0.054947,1.234364,0.704580,-0.290090,0.761937,0.794179,0.241577,0.114774,0.017094,-0.046398,0.156111,-0.240408,0.320425,0.159182,-0.245895,0.320000,0.286647,0.429929,0.039709
119.5710,9.48880,78.22,MID,1.200463,0.670212,-0.300262,0.450550,0.494507,0.142857,1.239374,0.710280,-0.288252,0.778208,0.801358,0.240200,0.153846,0.036630,-0.031746,0.156572,-0.240873,0.320533,0.159625,-0.246561,0.320000,0.287289,0.430437,0.040068
119.5808,9.48960,78.22,MID,1.204659,0.675553,-0.297973,0.450550,0.758244,0.428570,1.244392,0.716015,-0.286403,0.794653,0.809227,0.231393,0.197803,0.070818,-0.041514,0.156987,-0.241324,0.320708,0.160068,-0.247227,0.320000,0.287893,0.430971,0.040461
119.5908,9.49040,78.23,MID,1.209237,0.680894,-0.296065,0.538460,0.450550,0.406593,1.249419,0.721786,-0.284545,0.803644,0.817837,0.230418,0.163614,0.036630,-0.070818,0.157415,-0.241896,0.320769,0.160511,-0.247893,0.320000,0.288606,0.431493,0.040892
119.6009,9.49120,78.24,MID,1.212670,0.685471,-0.294158,0.494507,0.604397,0.120880,1.254455,0.727593,-0.282676,0.835701,0.842439,0.229646,0.212454,0.056166,-0.075702,0.157785,-0.242241,0.320926,0.160954,-0.248559,0.320000,0.289097,0.431938,0.042122
119.6110,9.49200,78.24,MID,1.216866,0.691193,-0.291869,0.362637,0.406593,0.494507,1.259500,0.733438,-0.280797,0.852680,0.844898,0.221446,0.227106,0.007326,-0.061050,0.158262,-0.242651,0.321115,0.161397,-0.249225,0.320000,0.289700,0.432483,0.042634
119.6211,9.49280,78.25,MID,1.221825,0.697297,-0.289199,0.384617,0.780220,0.296703,1.264555,0.739321,-0.278908,0.854583,0.840486,0.205821,0.124542,0.007326,-0.148962,0.158706,-0.243213,0.321301,0.161840,-0.249891,0.320000,0.290414,0.433099,0.042729
119.6313,9.49360,78.26,MID,1.227166,0.703400,-0.286529,0.472527,0.340660,0.274727,1.269618,0.745243,-0.277009,0.849042,0.836846,0.190400,0.051282,-0.036630,-0.158731,0.159116,-0.243883,0.321441,0.162283,-0.250557,0.320000,0.291199,0.433729,0.042452
119.6416,9.49440,78.26,MID,1.231744,0.708741,-0.284621,0.538460,0.626373,-0.120880,1.274691,0.751203,-0.275099,0.858948,0.849248,0.190443,0.080586,-0.017094,-0.173382,0.159528,-0.244461,0.321495,0.162726,-0.251224,0.320000,0.291908,0.434246,0.042947
119.6515,9.49520,78.27,MID,1.237848,0.715226,-0.282333,0.736263,0.582417,0.362637,1.279774,0.757204,-0.273179,0.838508,0.839561,0.183062,-0.026862,-0.007326,-0.114774,0.159982,-0.245320,0.321488,0.163169,-0.251890,0.320000,0.292876,0.434891,0.041978
119.6614,9.49600,78.28,MID,1.244333,0.721330,-0.280044,0.714287,0.868134,0.406593,1.284866,0.763245,-0.271249,0.810650,0.838316,0.175887,-0.080586,0.017094,-0.105006,0.160328,-0.246335,0.321413,0.163612,-0.252556,0.320000,0.293915,0.435537,0.041916
119.6718,9.49680,78.28,MID,1.250437,0.727433,-0.277373,0.868134,0.670330,0.560440,1.289968,0.769328,-0.269309,0.790618,0.837898,0.161290,-0.041514,0.017094,-0.148962,0.160654,-0.247231,0.321449,0.164055,-0.253222,0.320000,0.294843,0.436191,0.041895
119.6818,9.49760,78.29,MID,1.256540,0.733537,-0.275466,0.758244,0.648350,-0.120880,1.295079,0.775453,-0.267358,0.770785,0.838323,0.162159,0.026862,0.021978,-0.139194,0.161059,-0.248162,0.321342,0.164498,-0.253888,0.320000,0.295845,0.436789,0.041916
119.6919,9.49840,78.30,MID,1.261881,0.739260,-0.273177,0.626373,0.824177,0.010990,1.300201,0.781620,-0.265397,0.766411,0.847216,0.155607,0.080586,0.061050,-0.144078,0.161408,-0.248909,0.321376,0.164941,-0.254554,0.320000,0.296662,0.437368,0.042361
119.7020,9.49920,78.30,MID,1.266077,0.743456,-0.271270,0.560440,0.780220,0.340660,1.305333,0.787832,-0.263425,0.785130,0.887521,0.156893,0.105006,0.090354,-0.119658,0.161610,-0.249529,0.321407,0.165385,-0.255220,0.320000,0.297293,0.437819,0.044376
119.7120,9.50000,78.31,MID,1.271036,0.749559,-0.269363,1.021976,0.934067,-0.230770,1.310476,0.794088,-0.261443,0.788797,0.890571,0.158390,0.134310,0.056166,-0.163614,0.162097,-0.250143,0.321432,0.165828,-0.255886,0.320000,0.298072,0.438367,0.044529
119.7222,9.50080,78.32,MID,1.275232,0.755281,-0.266692,0.450550,0.604397,0.252747,1.315629,0.800389,-0.259450,0.807933,0.902159,0.144839,0.202686,0.041514,-0.148962,0.162489,-0.250554,0.321673,0.166271,-0.256552,0.320000,0.298630,0.438923,0.045108
119.7321,9.50160,78.32,MID,1.279428,0.761766,-0.265165,0.450550,0.890110,-0.186813,1.320792,0.806737,-0.257447,0.827281,0.899416,0.154368,0.222222,0.036630,-0.085470,0.163148,-0.250920,0.321740,0.166714,-0.257218,0.320000,0.299296,0.439426,0.044971
119.7420,9.50240,78.33,MID,1.283243,0.767107,-0.263258,0.274727,0.868134,0.890110,1.325967,0.813132,-0.255433,0.854476,0.920506,0.156499,0.188034,-0.021978,-0.085470,0.163584,-0.251299,0.321868,0.167157,-0.257885,0.320000,0.299851,0.439898,0.046025
119.7525,9.50320,78.34,MID,1.287439,0.773592,-0.261351,0.384617,0.670330,0.802197,1.331152,0.819576,-0.253409,0.874260,0.919674,0.158844,0.324786,0.012210,-0.173382,0.164194,-0.251650,0.322003,0.167600,-0.258551,0.320000,0.300479,0.440424,0.045984
119.7624,9.50400,78.34,MID,1.292398,0.780458,-0.259825,0.362637,0.626373,0.340660,1.336349,0.826068,-0.251373,0.879007,0.912198,0.169032,0.153846,-0.056166,-0.090354,0.164844,-0.252193,0.321987,0.168043,-0.259217,0.320000,0.301289,0.440965,0.045610
119.7722,9.50480,78.35,MID,1.297740,0.787325,-0.257918,0.626373,0.846153,0.186813,1.341556,0.832611,-0.249327,0.876332,0.905729,0.171806,0.188034,0.007326,-0.051282,0.165410,-0.252834,0.321989,0.168486,-0.259883,0.320000,0.302135,0.441545,0.045286
119.7826,9.50560,78.36,MID,1.301936,0.792665,-0.256392,0.428570,0.318680,0.384617,1.346776,0.839206,-0.247270,0.896794,0.930806,0.182425,0.075702,-0.017094,-0.114774,0.165836,-0.253345,0.321992,0.168929,-0.260549,0.320000,0.302796,0.442000,0.046540
119.7924,9.50640,78.36,MID,1.307277,0.799151,-0.254866,0.252747,0.670330,0.802197,1.352007,0.845853,-0.245203,0.894599,0.934026,0.193261,0.139194,0.031746,-0.061050,0.166361,-0.254053,0.321899,0.169372,-0.261215,0.320000,0.303676,0.442536,0.046701
119.8026,9.50720,78.37,MID,1.314143,0.805255,-0.253340,0.846153,0.274727,0.252747,1.357249,0.852553,-0.243124,0.862123,0.945969,0.204315,-0.007326,0.080586,-0.031746,0.166655,-0.255264,0.321581,0.169815,-0.261881,0.320000,0.304850,0.443112,0.047298
119.8126,9.50800,78.38,MID,1.320247,0.811740,-0.251814,0.494507,0.604397,0.076923,1.362504,0.859309,-0.241035,0.845146,0.951382,0.215587,-0.061050,0.105006,-0.051282,0.167086,-0.256207,0.321378,0.170258,-0.262547,0.320000,0.305876,0.443670,0.047569
119.8227,9.50880,78.38,MID,1.326350,0.817843,-0.249907,0.318680,0.626373,0.142857,1.367771,0.866121,-0.238934,0.828411,0.965548,0.219450,0.041514,0.119658,-0.021978,0.167394,-0.257188,0.321221,0.170701,-0.263213,0.320000,0.306865,0.444240,0.048277
119.8328,9.50960,78.39,MID,1.332454,0.824328,-0.248381,0.516483,0.780220,0.098900,1.373050,0.872990,-0.236823,0.811924,0.973235,0.231163,0.036630,0.041514,-0.021978,0.167804,-0.258143,0.321006,0.171144,-0.263879,0.320000,0.307889,0.444793,0.048662
119.8431,9.51040,78.40,MID,1.337031,0.829287,-0.246855,0.670330,0.428570,0.538460,1.378341,0.879918,-0.234700,0.826205,1.012618,0.243099,0.100122,0.051282,-0.017094,0.168081,-0.258835,0.320918,0.171588,-0.264546,0.320000,0.308621,0.445236,0.050631
119.8532,9.51120,78.40,MID,1.341990,0.836535,-0.245329,0.208790,0.714287,0.142857,1.383646,0.886907,-0.232566,0.833111,1.007432,0.255257,0.109890,0.002442,0.002442,0.168740,-0.259357,0.320893,0.172031,-0.265212,0.320000,0.309418,0.445771,0.050372
119.8650,9.51200,78.41,MID,1.347331,0.843783,-0.243422,0.538460,0.670330,0.560440,1.388963,0.893957,-0.230421,0.832646,1.003483,0.260009,0.168498,-0.002442,0.002442,0.169309,-0.259982,0.320884,0.172474,-0.265878,0.320000,0.310252,0.446344,0.050174
119.8761,9.51280,78.42,MID,1.351909,0.851031,-0.241896,0.494507,1.043957,-0.010990,1.394294,0.901071,-0.228265,0.847703,1.000802,0.272617,0.231990,0.041514,-0.002442,0.169997,-0.260393,0.320908,0.172917,-0.266544,0.320000,0.310971,0.446861,0.050040
119.8856,9.51360,78.42,MID,1.355342,0.856753,-0.240370,0.472527,0.626373,-0.120880,1.399638,0.908250,-0.226097,0.885914,1.029940,0.285450,0.222222,0.075702,-0.051282,0.170522,-0.260649,0.321012,0.173360,-0.267210,0.320000,0.311473,0.447285,0.051497
119.8966,9.51440,78.43,MID,1.359920,0.863239,-0.238081,0.230770,0.692307,0.098900,1.404995,0.915496,-0.223918,0.901490,1.045136,0.283252,0.168498,0.114774,-0.017094,0.170976,-0.261128,0.321136,0.173803,-0.267876,0.320000,0.312122,0.447827,0.052257
119.9059,9.51520,78.43,MID,1.364879,0.869724,-0.236174,0.362637,0.516483,0.208790,1.410366,0.922810,-0.221728,0.909731,1.061722,0.288912,0.212454,0.148962,-0.046398,0.171420,-0.261742,0.321131,0.174246,-0.268542,0.320000,0.312880,0.448352,0.053086
119.9166,9.51600,78.44,MID,1.370220,0.876591,-0.233885,0.714287,0.802197,0.208790,1.415751,0.930195,-0.219526,0.910623,1.072087,0.287173,0.207570,0.124542,0.002442,0.171844,-0.262414,0.321162,0.174689,-0.269208,0.320000,0.313674,0.448928,0.053604
119.9264,9.51680,78.45,MID,1.374416,0.882313,-0.231978,0.164837,0.714287,0.164837,1.421151,0.937652,-0.217313,0.934687,1.106789,0.293294,0.021978,0.139194,-0.007326,0.172221,-0.262897,0.321221,0.175132,-0.269874,0.320000,0.314284,0.449397,0.055339
119.9374,9.51760,78.45,MID,1.380138,0.888798,-0.229689,1.065933,0.714287,0.340660,1.426564,0.945184,-0.215088,0.928523,1.127721,0.292018,0.241758,0.163614,-0.036630,0.172511,-0.263745,0.321169,0.175575,-0.270540,0.320000,0.315153,0.449968,0.056386
119.9460,9.51840,78.46,MID,1.386242,0.896427,-0.227400,0.516483,1.087914,0.098900,1.431993,0.952792,-0.212851,0.915023,1.127298,0.290975,-0.031746,0.085470,-0.036630,0.172960,-0.264569,0.321117,0.176018,-0.271207,0.320000,0.316089,0.450586,0.056365
119.9568,9.51920,78.47,MID,1.391964,0.903675,-0.224348,0.560440,0.516483,0.472527,1.437436,0.960479,-0.210603,0.909452,1.136083,0.274909,0.202686,0.046398,-0.075702,0.173293,-0.265297,0.321242,0.176461,-0.271873,0.320000,0.316880,0.451231,0.056804
119.9667,9.52000,78.47,MID,1.398830,0.912067,-0.222059,0.472527,0.956043,0.296703,1.442895,0.968248,-0.208343,0.881296,1.123605,0.274337,-0.109890,-0.070818,-0.095238,0.173764,-0.266277,0.321107,0.176904,-0.272539,0.320000,0.317958,0.451893,0.056180
119.9772,9.52080,78.48,MID,1.403789,0.918934,-0.219771,0.428570,0.912086,0.076923,1.448369,0.976100,-0.206070,0.891597,1.143323,0.274003,-0.046398,-0.007326,-0.095238,0.174180,-0.266856,0.321172,0.177347,-0.273205,0.320000,0.318671,0.452441,0.057166
119.9867,9.52160,78.49,MID,1.409130,0.926946,-0.217100,0.758244,0.736263,0.428570,1.453859,0.984039,-0.203786,0.894582,1.141863,0.266279,0.178267,-0.007326,-0.119658,0.174716,-0.267393,0.321313,0.177791,-0.273871,0.320000,0.319413,0.453063,0.057093
119.9974,9.52240,78.49,MID,1.415233,0.934956,-0.214430,0.736263,0.692307,0.472527,1.459365,0.992067,-0.201490,0.882629,1.142209,0.258795,0.002442,0.090354,-0.070818,0.175138,-0.268182,0.321331,0.178234,-0.274537,0.320000,0.320304,0.453705,0.057110
120.0067,9.52320,78.50,MID,1.419811,0.942204,-0.211760,0.362637,0.802197,-0.120880,1.464887,1.000187,-0.199182,0.901518,1.159660,0.251554,0.383394,0.197803,-0.212454,0.175613,-0.268582,0.321541,0.178677,-0.275203,0.320000,0.320899,0.454274,0.057983
120.0175,9.52400,78.51,MID,1.424008,0.947545,-0.209089,0.670330,0.648350,0.494507,1.470426,1.008403,-0.196862,0.928349,1.217166,0.244555,0.354091,0.256411,-0.148962,0.175773,-0.269117,0.321700,0.179120,-0.275869,0.320000,0.321434,0.454765,0.060858
120.0266,9.52480,78.51,MID,1.428967,0.954030,-0.206038,0.252747,0.318680,0.956043,1.475981,1.016718,-0.194529,0.940276,1.253760,0.230172,0.144078,0.266178,-0.085470,0.175997,-0.269735,0.321875,0.179563,-0.276535,0.320000,0.322075,0.455341,0.062688
120.0381,9.52560,78.52,MID,1.433926,0.960896,-0.203367,0.472527,0.472527,0.450550,1.481554,1.025135,-0.192184,0.952547,1.284771,0.223665,0.300366,0.280830,-0.227106,0.176323,-0.270324,0.321995,0.180006,-0.277201,0.320000,0.322746,0.455901,0.064239
120.0467,9.52640,78.53,MID,1.438886,0.968526,-0.201078,0.450550,0.934067,0.186813,1.487144,1.033658,-0.189827,0.965166,1.302645,0.225016,0.217339,0.178267,-0.090354,0.176823,-0.270830,0.322082,0.180449,-0.277868,0.320000,0.323443,0.456456,0.065132
120.0569,9.52720,78.53,MID,1.444226,0.976918,-0.198026,0.714287,0.824177,0.494507,1.487235,1.036897,-0.190754,0.860177,1.199581,0.145444,0.363858,0.090354,-0.188034,0.177327,-0.271329,0.322297,0.181132,-0.277490,0.320000,0.324136,0.457099,0.059979
120.0676,9.52800,78.54,MID,1.450330,0.986074,-0.195356,0.648350,0.824177,0.274727,1.487185,1.039951,-0.191759,0.737108,1.077536,0.071929,0.168498,-0.017094,-0.105006,0.177886,-0.272003,0.322353,0.181821,-0.277084,0.320000,0.325007,0.457757,0.053877
120.0766,9.52880,78.55,MID,1.454526,0.993322,-0.193830,0.714287,0.978024,0.428570,1.487147,1.043016,-0.192752,0.652430,0.993878,0.021547,0.163614,-0.026862,-0.134310,0.178475,-0.272353,0.322385,0.182511,-0.276678,0.320000,0.325622,0.458216,0.049694
120.0867,9.52960,78.55,MID,1.459866,1.001715,-0.192304,0.802197,0.582417,-0.142857,1.487104,1.046066,-0.193741,0.544761,0.887030,-0.028744,-0.012210,0.007326,-0.183150,0.179094,-0.272940,0.322291,0.183199,-0.276271,0.320000,0.326452,0.458740,0.044351
120.0971,9.53040,78.56,MID,1.464063,1.008963,-0.191159,0.802197,0.692307,0.120880,1.487042,1.049079,-0.194731,0.459590,0.802335,-0.071438,0.065934,0.070818,-0.124542,0.179702,-0.273316,0.322242,0.183885,-0.275859,0.320000,0.327100,0.459167,0.040117
120.1067,9.53120,78.57,MID,1.467496,1.014685,-0.190778,0.560440,0.912086,0.230770,1.486992,1.052103,-0.195710,0.389923,0.748377,-0.098634,0.036630,0.153846,-0.105006,0.180207,-0.273682,0.322079,0.184571,-0.275447,0.320000,0.327683,0.459468,0.037419
120.1173,9.53200,78.57,MID,1.469785,1.018499,-0.190396,0.384617,0.648350,0.428570,1.486954,1.055139,-0.196676,0.343390,0.732785,-0.125590,0.061050,0.183150,-0.119658,0.180528,-0.273921,0.321993,0.185257,-0.275035,0.320000,0.328060,0.459677,0.036639
120.1269,9.53280,78.58,MID,1.472073,1.022314,-0.190778,0.010990,0.516483,-0.208790,1.486892,1.058130,-0.197646,0.296379,0.716323,-0.137357,0.148962,0.271062,-0.090354,0.180919,-0.274199,0.321757,0.185940,-0.274619,0.320000,0.328507,0.459831,0.035816
120.1377,9.53360,78.59,MID,1.473981,1.025747,-0.190778,0.098900,0.252747,-0.164837,1.486830,1.061113,-0.198609,0.256980,0.707312,-0.156626,0.158731,0.222222,-0.134310,0.181262,-0.274380,0.321637,0.186622,-0.274201,0.320000,0.328846,0.459989,0.035366
120.1477,9.53440,78.59,MID,1.475507,1.028799,-0.190778,0.472527,0.428570,0.098900,1.486779,1.064106,-0.199561,0.225456,0.706148,-0.175657,0.178267,0.334555,-0.075702,0.181593,-0.274481,0.321559,0.187304,-0.273784,0.320000,0.329113,0.460126,0.035307
120.1574,9.53520,78.60,MID,1.476270,1.031088,-0.190778,0.428570,0.384617,0.120880,1.486736,1.067102,-0.200503,0.209328,0.720294,-0.194496,0.114774,0.329670,-0.105006,0.181905,-0.274422,0.321567,0.187986,-0.273365,0.320000,0.329237,0.460219,0.036015
120.1679,9.53600,78.61,MID,1.477033,1.033758,-0.191159,-0.076923,0.472527,-0.274727,1.486661,1.070043,-0.201451,0.192565,0.725701,-0.205840,0.090354,0.334555,-0.139194,0.182327,-0.274326,0.321522,0.188665,-0.272941,0.320000,0.329390,0.460298,0.036285
120.1779,9.53680,78.61,MID,1.477795,1.036428,-0.191159,0.274727,0.032967,0.186813,1.486598,1.072994,-0.202388,0.176048,0.731323,-0.224575,0.168498,0.256411,-0.246642,0.182713,-0.274211,0.321552,0.189343,-0.272518,0.320000,0.329508,0.460404,0.036566
120.1878,9.53760,78.62,MID,1.478558,1.039862,-0.191922,0.164837,0.318680,-0.120880,1.486547,1.075957,-0.203313,0.159779,0.721902,-0.227815,0.061050,0.261294,-0.163614,0.183319,-0.274022,0.321478,0.190022,-0.272094,0.320000,0.329687,0.460480,0.036095
120.1977,9.53840,78.63,MID,1.478558,1.042913,-0.192304,-0.098900,0.076923,0.054947,1.486495,1.078908,-0.204232,0.158723,0.719884,-0.238571,0.197803,0.227106,-0.134310,0.183947,-0.273595,0.321588,0.190699,-0.271668,0.320000,0.329683,0.460554,0.035994
120.2082,9.53920,78.63,MID,1.479321,1.047110,-0.192304,0.516483,0.670330,0.120880,1.486439,1.081846,-0.205146,0.142346,0.694707,-0.256849,0.056166,0.207570,-0.163614,0.184630,-0.273253,0.321710,0.191376,-0.271241,0.320000,0.329781,0.460709,0.034735
120.2180,9.54000,78.64,MID,1.479703,1.050162,-0.192685,0.120880,0.516483,-0.010990,1.486395,1.084795,-0.206048,0.133847,0.692651,-0.267261,0.158731,0.085470,-0.246642,0.185194,-0.272959,0.321753,0.192052,-0.270814,0.320000,0.329854,0.460791,0.034633
120.2287,9.54080,78.65,MID,1.479703,1.054740,-0.193067,-0.208790,0.384617,0.164837,1.486364,1.087754,-0.206939,0.133229,0.660292,-0.277439,0.105006,0.021978,-0.222222,0.186124,-0.272299,0.321953,0.192728,-0.270386,0.320000,0.329831,0.460915,0.033015
120.2383,9.54160,78.65,MID,1.480084,1.060080,-0.193830,-0.054947,0.912086,-0.274727,1.486303,1.090660,-0.207835,0.124368,0.611594,-0.280108,0.085470,-0.017094,-0.080586,0.187176,-0.271675,0.322056,0.193401,-0.269954,0.320000,0.329912,0.461045,0.030580
120.2486,9.54240,78.66,MID,1.480084,1.065421,-0.194211,-0.186813,0.670330,0.076923,1.486247,1.093566,-0.208723,0.123245,0.562900,-0.290230,0.080586,-0.070818,-0.290598,0.188262,-0.270888,0.322299,0.194074,-0.269521,0.320000,0.329883,0.461193,0.028145
120.2585,9.54320,78.67,MID,1.480466,1.069617,-0.194974,0.208790,0.538460,-0.494507,1.486203,1.096482,-0.209598,0.114744,0.537306,-0.292488,0.056166,-0.134310,-0.129426,0.189094,-0.270426,0.322330,0.194747,-0.269088,0.320000,0.329980,0.461285,0.026865
120.2685,9.54400,78.67,MID,1.480466,1.074576,-0.195737,-0.142857,0.604397,-0.274727,1.486160,1.099392,-0.210467,0.113888,0.496315,-0.294608,0.114774,-0.075702,-0.261294,0.190148,-0.269703,0.322471,0.195418,-0.268653,0.320000,0.329994,0.461393,0.024816
120.2788,9.54480,78.68,MID,1.480466,1.078391,-0.196118,-0.406593,0.120880,0.208790,1.486091,1.102254,-0.211340,0.112511,0.477267,-0.304439,0.031746,0.002442,-0.134310,0.190942,-0.269132,0.322619,0.196087,-0.268214,0.320000,0.329987,0.461491,0.023863
120.2885,9.54560,78.69,MID,1.480466,1.082206,-0.196881,0.120880,0.208790,0.120880,1.486035,1.105127,-0.212202,0.111383,0.458430,-0.306407,0.124542,0.017094,-0.207570,0.191774,-0.268577,0.322689,0.196756,-0.267775,0.320000,0.330016,0.461561,0.022921
120.3008,9.54640,78.69,MID,1.480466,1.085257,-0.197644,0.032967,0.208790,-0.032967,1.485991,1.108011,-0.213051,0.110508,0.455062,-0.308142,0.158731,0.075702,-0.173382,0.192455,-0.268137,0.322714,0.197424,-0.267336,0.320000,0.330055,0.461607,0.022753
120.3117,9.54720,78.70,MID,1.480466,1.087928,-0.198407,-0.164837,0.406593,0.120880,1.485929,1.110859,-0.213902,0.109273,0.458622,-0.309892,0.109890,0.158731,-0.207570,0.193061,-0.267755,0.322716,0.198091,-0.266893,0.320000,0.330099,0.461639,0.022931
120.3211,9.54800,78.71,MID,1.480466,1.089072,-0.198789,0.098900,0.010990,0.032967,1.485860,1.113688,-0.214749,0.107888,0.492309,-0.319201,0.031746,0.183150,-0.217339,0.193326,-0.267593,0.322706,0.198756,-0.266448,0.320000,0.330123,0.461649,0.024615
120.3310,9.54880,78.71,MID,1.480084,1.090979,-0.199552,-0.098900,0.186813,-0.010990,1.485804,1.116527,-0.215584,0.114384,0.510947,-0.320648,0.065934,0.227106,-0.109890,0.193849,-0.267188,0.322726,0.199421,-0.266003,0.320000,0.330101,0.461648,0.025547
120.3411,9.54960,78.72,MID,1.480466,1.092505,-0.199933,0.230770,0.296703,-0.032967,1.485760,1.119377,-0.216408,0.105875,0.537424,-0.329494,0.139194,0.251526,-0.251526,0.194122,-0.267106,0.322674,0.200085,-0.265558,0.320000,0.330195,0.461679,0.026871
120.3515,9.55040,78.73,MID,1.480084,1.094031,-0.200696,-0.076923,0.120880,0.076923,1.485679,1.122163,-0.217240,0.111888,0.562635,-0.330874,0.168498,0.315019,-0.285714,0.194570,-0.266760,0.322671,0.200746,-0.265108,0.320000,0.330179,0.461665,0.028132
120.3611,9.55120,78.73,MID,1.480466,1.095176,-0.201459,0.274727,-0.098900,-0.428570,1.485609,1.124958,-0.218061,0.102865,0.595642,-0.332035,0.090354,0.344322,-0.334555,0.194801,-0.266757,0.322521,0.201407,-0.264657,0.320000,0.330313,0.461656,0.029782
120.3707,9.55200,78.74,MID,1.480466,1.096320,-0.202222,-0.208790,-0.142857,0.208790,1.485552,1.127763,-0.218870,0.101726,0.628857,-0.332965,0.041514,0.383394,-0.378510,0.195102,-0.266612,0.322433,0.202068,-0.264206,0.320000,0.330374,0.461638,0.031443
